state,disease,cases,deaths,start_date,report_date,status,year,month,week,district,day_of_week,is_weekend,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_mean_3,cases_rolling_mean_5,case_change,case_growth_rate,spike_flag,death_rate,severity_score,disease_frequency,recent_trend,disease_risk_score,top_disease,top_disease_total_cases,top_disease_total_deaths,avg_severity_score,total_spikes,is_top_disease,enhanced_disease_risk_score,disease_trend
jharkhand,malaria,0.14912280701754385,0.0,2025-12-22,2025-12-22,under surveillance,2025,12,52,west,0,0,0.029999999999999995,0.0096,0.02906976744186046,0.06799083269671506,0.050878533231474406,0.4556962025316456,0.41496550625585527,0,0.0,0.14912280701754388,0.42857142857142855,0.08113197432082879,0.17246678546169739,malaria,0.1048,0.0,0.012226666666666669,0,1,0.22184021904565726,Increasing
odisha,food poisoning,0.08991228070175439,0.0,2025-12-23,2025-12-22,under control,2025,12,52,mayurbhanj,0,0,0.0,,,0.09396485867074102,0.09396485867074102,0.3727144866385373,0.3256925477955521,0,0.0,0.0899122807017544,0.07142857142857142,-0.004052577968986629,0.11908587798016305,food poisoning,0.0328,0.0,0.02296,0,1,0.12080893562427333,Stable
karnataka,acute diarrheal disease,0.041666666666666664,0.0,2025-12-22,2025-12-22,under control,2025,12,52,haveri,0,0,0.07333333333333333,0.010399999999999998,,0.04125286478227655,0.04125286478227655,0.36849507735583686,0.32119963707035537,0,0.0,0.04166666666666667,0.21428571428571427,0.00041380188439011506,0.08923992741407107,acute diarrheal disease,0.0432,0.0,0.010079999999999999,0,1,0.11721611789026155,Stable
madhya pradesh,measles,0.05921052631578947,0.0,2025-12-23,2025-12-23,under surveillance,2025,12,52,mandsaur,1,0,0.0,,,0.06187929717341482,0.06187929717341482,0.3727144866385373,0.3256925477955521,0,0.0,0.05921052631578948,0.07142857142857142,-0.0026687708576253466,0.10066482534858412,chikungunya,0.0816,0.0,0.019039999999999998,0,0,0.10545805843129087,Stable
maharashtra,acute encephalitic syndrome,0.019736842105263157,0.0,2025-12-24,2025-12-24,under surveillance,2025,12,52,nagpur,2,0,0.11666666666666667,,,0.05042016806722689,0.05042016806722689,0.3361462728551336,0.28714791913051796,0,0.0,0.019736842105263157,0.14285714285714285,-0.030683325961963735,0.06927168908926148,acute diarrheal disease,0.0424,0.0,0.01484,0,0,0.08872657630730658,Stable
gujarat,typhoid,0.050438596491228074,0.0,2025-12-24,2025-12-24,under surveillance,2025,12,52,ahmedabad,2,0,0.0,,,0.05271199388846448,0.05271199388846448,0.3727144866385373,0.3256925477955521,0,0.0,0.05043859649122808,0.07142857142857142,-0.002273397397236407,0.09540166745384727,food poisoning,0.27199999999999996,0.0,0.19039999999999996,0,0,0.10107209351901017,Stable
bihar,measles,0.039473684210526314,0.0,2025-12-24,2025-12-24,under surveillance,2025,12,52,jehanabad,2,0,0.0,,,0.04125286478227654,0.04125286478227654,0.3727144866385373,0.3256925477955521,0,0.0,0.039473684210526314,0.07142857142857142,-0.0017791805717502288,0.08882272008542622,acute diarrheal disease,0.188,0.0,0.1316,0,0,0.0955896373786593,Stable
gujarat,food poisoning,0.12719298245614033,0.0,2025-12-24,2025-12-25,under surveillance,2025,12,52,surat,3,0,0.0,,,0.13292589763177995,0.13292589763177995,0.3727144866385373,0.3256925477955521,0,0.0,0.12719298245614036,0.07142857142857142,-0.005732915175639619,0.14145429903279463,food poisoning,0.0464,0.0,0.032479999999999995,0,1,0.1394492865014663,Stable
gujarat,food poisoning,0.041666666666666664,0.0,2025-12-26,2025-12-26,under surveillance,2025,12,52,mahesana,4,0,0.0,,,0.04354469060351413,0.04354469060351413,0.3727144866385373,0.3256925477955521,0,0.0,0.04166666666666667,0.07142857142857142,-0.0018780239368474672,0.09013850955911042,food poisoning,0.0152,0.0,0.01064,0,1,0.09668612860672948,Stable
kerala,jaundice,0.03289473684210526,0.0,2025-12-26,2025-12-26,under surveillance,2025,12,52,ernakulam,4,0,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.0,0.03289473684210527,0.07142857142857142,-0.0014826504764585274,0.08487535166437359,acute gastroenteritis,0.6464000000000001,0.12,0.03489142857142857,0,0,0.09230016369444877,Stable
tamil nadu,acute diarrheal disease,0.041666666666666664,0.0,2025-12-26,2025-12-26,under control,2025,12,52,salem,4,0,0.0,,,0.04354469060351413,0.04354469060351413,0.3727144866385373,0.3256925477955521,0,0.0,0.04166666666666667,0.07142857142857142,-0.0018780239368474672,0.09013850955911042,chickenpox,0.027200000000000002,0.0,0.00952,0,0,0.09668612860672948,Stable
andaman and nicobar islands,dengue,0.019736842105263157,0.0,2025-12-26,2025-12-26,cases of fever with myalgia were reported from m pm shri jawahar navodaya vidyalaya village arong sub-district car nicobar district nicobars. district rrt investigated the outbreak. house to house survey was done. cases were students of class vi vii and xi. cases were treated at bjr hospital car nicobar. out of 10 blood samples collected and sent to regional medical research centre rmrc - sri vijaya puram 2 samples tested positive for dengue igm elisa. fogging was done in and around the school campus. community awareness and health education given by the peripheral team on vector control measures hygiene and sanitation.,2025,12,52,nicobars,4,0,0.0,,,0.02062643239113827,0.02062643239113827,0.3727144866385373,0.3256925477955521,0,0.0,0.019736842105263157,0.07142857142857142,-0.0008895902858751144,0.07698061482226831,dengue,0.0072,0.0,0.005039999999999999,0,1,0.08572121632602771,Stable
madhya pradesh,measles,0.008771929824561403,0.0,2025-12-28,2025-12-28,cases of fever with rash were reported from village gudar sub-district khaniyadhana district shivpuri. district rrt investigated the outbreak. active search for fever cases was done. cases were treated symptomatically. cases were in the age group 4-15 years. out of 5 blood samples collected and sent to gmc bhopal 3 samples tested positive for measles igm elisa. community awareness and health education given by the peripheral team on isolation of cases hygiene maintenance and proper nutrition.,2025,12,52,shivpuri,6,1,0.013333333333333332,0.004799999999999999,0.0,0.0106951871657754,0.010313216195569136,0.3727144866385373,0.3256925477955521,0,0.0,0.008771929824561405,0.2857142857142857,-0.0019232573412139974,0.07040166745384727,acute diarrheal disease,0.1368,0.0,0.09576,0,0,0.11238161732853397,Stable
gujarat,measles,0.07894736842105263,0.0,2025-12-29,2025-12-29,under surveillance,2025,12,1,banas kantha,0,0,0.0,,,0.0825057295645531,0.0825057295645531,0.3727144866385373,0.3256925477955521,0,0.0,0.07894736842105264,0.07142857142857142,-0.0035583611435004714,0.11250693061174201,measles,0.028800000000000003,0.0,0.02016,0,1,0.11532647948392244,Stable
madhya pradesh,acute diarrheal disease,0.4956140350877193,0.0,2025-12-29,2025-12-29,under surveillance,2025,12,1,indore,0,0,0.0,,,0.5179526355996944,0.5179526355996944,0.3727144866385373,0.3256925477955521,0,0.0,0.4956140350877194,0.07142857142857142,-0.022338600511975115,0.36250693061174205,acute diarrheal disease,0.18080000000000002,0.0,0.12656,0,1,0.3236598128172558,Stable
tamil nadu,acute diarrheal disease,0.08771929824561403,0.0,2025-12-26,2025-12-29,under surveillance,2025,12,1,thiruvallur,0,0,0.0,,,0.09167303284950343,0.09167303284950343,0.3727144866385373,0.3256925477955521,0,0.0,0.08771929824561404,0.07142857142857142,-0.003953734603889397,0.11777008850647884,acute diarrheal disease,0.032,0.0,0.0224,0,1,0.11971244439620315,Stable
madhya pradesh,acute gastroenteritis,0.02631578947368421,0.0,2025-12-30,2025-12-30,under surveillance,2025,12,1,rajgarh,1,0,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,undifferentiated fever,0.0304,0.0,0.0070933333333333334,0,0,0.08901069001023824,Stable
maharashtra,food poisoning,0.3771929824561403,0.0,2025-12-31,2025-12-31,under surveillance,2025,12,1,jalgaon,2,0,0.0,,,0.3941940412528647,0.3941940412528647,0.3727144866385373,0.3256925477955521,0,0.0,0.37719298245614036,0.07142857142857142,-0.017001058796724422,0.29145429903279463,food poisoning,0.1376,0.0,0.09631999999999999,0,1,0.2644492865014663,Stable
tamil nadu,chickenpox,0.054824561403508776,0.0,2025-12-31,2025-12-31,under surveillance,2025,12,1,coimbatore,2,0,0.04666666666666666,,,0.044690603514132926,0.044690603514132926,0.38818565400843885,0.34227081964865147,0,0.0,0.05482456140350879,0.14285714285714285,0.01013395788937585,0.10134890077183556,food poisoning,0.0976,0.0,0.03416,0,0,0.1172950160600561,Stable
gujarat,typhoid,0.41228070175438597,0.0,2025-12-29,2025-12-31,under surveillance,2025,12,1,gandhinagar,2,0,0.0,,,0.43086325439266615,0.43086325439266615,0.3727144866385373,0.3256925477955521,0,0.0,0.412280701754386,0.07142857142857142,-0.01858255263828018,0.31250693061174206,typhoid,0.1504,0.0,0.10528,0,1,0.2819931461505892,Stable
tamil nadu,food poisoning,0.08771929824561403,0.0,2025-12-31,2025-12-31,under surveillance,2025,12,1,tiruchirappalli,2,0,0.09666666666666666,,,0.07906799083269671,0.07906799083269671,0.38818565400843885,0.3420763911280913,0,0.0,0.08771929824561404,0.14285714285714285,0.008651307412917322,0.12104685717298667,food poisoning,0.0552,0.0,0.01932,0,1,0.1337034987769967,Stable
west bengal,undifferentiated fever,0.017543859649122806,0.0,2025-12-29,2025-12-31,under surveillance,2025,12,1,paschim medinipur,2,0,0.0,,,0.018334606569900685,0.018334606569900685,0.3727144866385373,0.3256925477955521,0,0.0,0.01754385964912281,0.07142857142857142,-0.0007907469207778794,0.0756648253485841,hepatitis,0.0456,0.0,0.03192,0,0,0.08462472509795754,Stable
odisha,food poisoning,0.03289473684210526,0.0,2025-12-31,2025-12-31,under control,2025,12,1,kalahandi,2,0,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.0,0.03289473684210527,0.07142857142857142,-0.0014826504764585274,0.08487535166437359,food poisoning,0.012,0.0,0.0084,0,1,0.09230016369444877,Stable
gujarat,crimean congo hemorrhagic fever,0.0,0.14285714285714285,2025-12-30,2026-01-01,under surveillance,2026,1,1,arvalli,3,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.14845714285714282,0.04699248120300752,0.07142857142857142,0.0,0.07453700579971193,crimean congo hemorrhagic fever,0.0,0.04,0.012,0,1,0.08290166745384726,Stable
gujarat,food poisoning,0.021929824561403508,0.0,2026-01-01,2026-01-01,under control,2026,1,1,anand,3,0,0.37666666666666665,,,0.14094728800611153,0.14094728800611153,0.2278481012658228,0.181734809577803,0,0.0,0.02192982456140351,0.14285714285714285,-0.11901746344470802,0.04950485665240271,food poisoning,0.09840000000000002,0.0,0.03444,0,1,0.06874044562483378,Decreasing
kerala,dengue,0.039473684210526314,0.0,2026-01-01,2026-01-01,under surveillance,2026,1,1,thrissur,3,0,0.12333333333333332,,,0.0630252100840336,0.0630252100840336,0.3459915611814346,0.2975690910727977,0,0.0,0.039473684210526314,0.14285714285714285,-0.023551525873507284,0.08319802874087534,food poisoning,0.16960000000000003,0.0,0.03957333333333333,0,0,0.10067923174839413,Stable
kerala,food poisoning,0.09429824561403508,0.0,2026-01-01,2026-01-01,under surveillance,2026,1,1,thrissur,3,0,0.49999999999999994,0.015199999999999997,,0.16195569136745608,0.16195569136745608,0.22222222222222224,0.1800965665236052,0,0.0,0.09429824561403509,0.21428571428571427,-0.067657445753421,0.0925982606731421,food poisoning,0.16960000000000003,0.0,0.03957333333333333,0,1,0.11531129325459571,Decreasing
madhya pradesh,undifferentiated fever,0.021929824561403508,0.0,2025-12-29,2026-01-01,under surveillance,2026,1,1,ujjain,3,0,0.08,,,0.03896103896103896,0.03896103896103896,0.3530239099859353,0.3047585461748552,0,0.0,0.02192982456140351,0.14285714285714285,-0.017031214399635453,0.07410960397181314,undifferentiated fever,0.027200000000000002,0.0,0.00952,0,1,0.09334519294424422,Stable
chhattisgarh,chickenpox,0.015350877192982455,0.0,2026-01-01,2026-01-01,under surveillance,2026,1,1,balod,3,0,0.0,,,0.0160427807486631,0.0160427807486631,0.3727144866385373,0.3256925477955521,0,0.0,0.015350877192982457,0.07142857142857142,-0.0006919035556806445,0.0743490358748999,hepatitis,0.026400000000000003,0.0,0.01848,0,0,0.08352823386988738,Stable
maharashtra,measles,0.010964912280701754,0.0,2025-12-31,2026-01-02,under surveillance,2026,1,1,parbhani,4,0,0.0,,,0.011459129106187928,0.011459129106187928,0.3727144866385373,0.3256925477955521,0,0.0,0.010964912280701756,0.07142857142857142,-0.0004942168254861747,0.07171745692753148,acute diarrheal disease,0.19280000000000003,0.0,0.13496,0,0,0.08133525141374702,Stable
kerala,acute gastroenteritis,0.021929824561403508,0.0,2025-12-30,2026-01-02,under surveillance,2026,1,1,palakkad,4,0,0.11666666666666667,0.08,1.0,0.11077158135981667,0.18391902215431627,0.33755274261603374,0.2886304048484039,0,0.0,0.02192982456140351,0.2857142857142857,-0.08884175679841316,0.0708839757065229,acute gastroenteritis,0.25680000000000003,0.0,0.04494,0,1,0.1115481361075254,Decreasing
andhra pradesh,food poisoning,0.03070175438596491,0.0,2026-01-01,2026-01-02,under surveillance,2026,1,1,anantapur,4,0,0.08666666666666667,0.0096,,0.03972498090145149,0.03972498090145149,0.3558368495077356,0.3077772423333256,0,0.0,0.030701754385964914,0.2857142857142857,-0.00902322651548658,0.07997650109824407,acute diarrheal disease,0.0664,0.08,0.01762,0,0,0.11976346851679043,Stable
gujarat,acute diarrheal disease,0.03289473684210526,0.0,2026-01-03,2026-01-03,under surveillance,2026,1,1,narmada,5,1,0.0,,,0.03437738731856379,0.03437738731856379,0.3727144866385373,0.3256925477955521,0,0.0,0.03289473684210527,0.07142857142857142,-0.0014826504764585274,0.08487535166437359,acute diarrheal disease,0.012,0.0,0.0084,0,1,0.09230016369444877,Stable
gujarat,acute diarrheal disease,0.06140350877192983,0.0,2026-01-02,2026-01-04,under surveillance,2026,1,1,gandhinagar,6,1,0.056666666666666664,,,0.05156608097784569,0.05156608097784569,0.38818565400843885,0.34223156565057783,0,0.0,0.06140350877192984,0.14285714285714285,0.009837427794084141,0.10528841839327346,typhoid,0.1504,0.0,0.10528,0,0,0.1205766389446519,Stable
madhya pradesh,measles,0.013157894736842103,0.0,2026-01-04,2026-01-04,cases of fever with rash cough and watery eyes were reported from village nawapada- narwaliya sub-district jhabua district jhabua. district rrt investigated the outbreak. cases were below 10 years of age. 5 blood samples were tested at gmc bhopal. 4 tested positive for measles igm elisa. case based surveillance active case search and house to house survey was conducted. isolation and symptomatic management of cases were done. community awareness and health education given by the peripheral team on spread of infection isolation of cases hygiene and sanitation.,2026,1,1,jhabua,6,1,0.0,,,0.013750954927425512,0.013750954927425512,0.3727144866385373,0.3256925477955521,0,0.0,0.013157894736842106,0.07142857142857142,-0.0005930601905834096,0.07303324640121568,acute diarrheal disease,0.008,0.0,0.0056,0,0,0.0824317426418172,Stable
odisha,hepatitis,0.13596491228070173,0.0,2026-01-04,2026-01-04,under surveillance,2026,1,1,khordha,6,1,0.033333333333333326,0.007199999999999998,,0.06187929717341481,0.06187929717341481,0.4458509142053446,0.4043113538821694,0,0.0,0.13596491228070176,0.21428571428571427,0.07408561510728692,0.16244121814485493,hepatitis,0.0648,0.0,0.01512,0,1,0.18098758405964188,Increasing
assam,food poisoning,0.02631578947368421,0.0,2026-01-04,2026-01-04,under surveillance,2026,1,1,jorhat,6,1,0.0,,,0.02750190985485103,0.02750190985485103,0.3727144866385373,0.3256925477955521,0,0.0,0.026315789473684216,0.07142857142857142,-0.0011861203811668226,0.08092798324332096,acute diarrheal disease,0.019200000000000002,0.0,0.01344,0,0,0.08901069001023824,Stable
madhya pradesh,measles,0.015350877192982455,0.0,2026-01-05,2026-01-05,cases of fever with rash were reported from village agora sub-district/district datia. district rrt investigated the outbreak. active search for fever cases was done in the affected area. cases were treated symptomatically. out of 8 blood samples collected and sent to medical college datia 3 samples tested positive for measles igm elisa. cases were in the age group 0-40 years. vitamin a solution was given to cases. community awareness and health education given by the peripheral team on isolation of cases hygiene maintenance and proper nutrition.,2026,1,2,datia,0,0,0.0,,,0.0160427807486631,0.0160427807486631,0.3727144866385373,0.3256925477955521,0,0.0,0.015350877192982457,0.07142857142857142,-0.0006919035556806445,0.0743490358748999,dengue,0.013600000000000001,0.0,0.00952,0,0,0.08352823386988738,Stable
karnataka,chickenpox,0.03070175438596491,0.0,2026-01-05,2026-01-05,under surveillance,2026,1,2,koppal,0,0,0.0,,,0.0320855614973262,0.0320855614973262,0.3727144866385373,0.3256925477955521,0,0.0,0.030701754385964914,0.07142857142857142,-0.001383807111361289,0.08355956219068937,chickenpox,0.0112,0.0,0.00784,0,1,0.09120367246637859,Stable
west bengal,food poisoning,0.4035087719298246,0.0,2026-01-04,2026-01-06,under surveillance,2026,1,2,howrah,1,0,0.0,,,0.42169595110771585,0.42169595110771585,0.3727144866385373,0.3256925477955521,0,0.0,0.40350877192982465,0.07142857142857142,-0.018187179177891255,0.3072437727170052,food poisoning,0.14720000000000003,0.0,0.10304,0,1,0.27760718123830846,Stable
tamil nadu,acute diarrheal disease,0.08114035087719298,0.0,2026-01-05,2026-01-06,under control,2026,1,2,coimbatore,1,0,0.0,,,0.08479755538579067,0.08479755538579067,0.3727144866385373,0.3256925477955521,0,0.0,0.08114035087719298,0.07142857142857142,-0.003657204508597689,0.11382272008542621,food poisoning,0.0976,0.0,0.03416,0,0,0.11642297071199263,Stable
andaman and nicobar islands,measles,0.15789473684210525,0.0,2026-01-01,2026-01-06,under surveillance,2026,1,2,south andaman,1,0,0.0,,,0.16501145912910617,0.16501145912910617,0.3727144866385373,0.3256925477955521,0,0.0,0.15789473684210525,0.07142857142857142,-0.007116722287000915,0.15987535166437356,measles,0.0576,0.0,0.040319999999999995,0,1,0.15480016369444874,Stable
maharashtra,acute diarrheal disease,0.17763157894736845,0.0,2026-01-07,2026-01-07,under surveillance,2026,1,2,satara,2,0,0.0,,,0.18563789152024449,0.18563789152024449,0.3727144866385373,0.3256925477955521,0,0.0,0.17763157894736847,0.07142857142857142,-0.00800631257287604,0.1717174569275315,acute diarrheal disease,0.06480000000000001,0.0,0.045360000000000004,0,1,0.16466858474708035,Stable
andhra pradesh,chickenpox,0.028508771929824556,0.0,2026-01-05,2026-01-07,under surveillance,2026,1,2,visakhapatnam,2,0,0.0,,,0.029793735676088614,0.029793735676088614,0.3727144866385373,0.3256925477955521,0,0.0,0.028508771929824563,0.07142857142857142,-0.0012849637462640576,0.08224377271700516,acute gastroenteritis,0.0456,0.0,0.03192,0,0,0.09010718123830842,Stable
gujarat,food poisoning,0.07675438596491228,0.0,2026-01-07,2026-01-07,under surveillance,2026,1,2,navsari,2,0,0.0,,,0.08021390374331551,0.08021390374331551,0.3727144866385373,0.3256925477955521,0,0.0,0.0767543859649123,0.07142857142857142,-0.003459517778403226,0.1111911411380578,food poisoning,0.028000000000000004,0.0,0.019600000000000003,0,1,0.11422998825585229,Stable
punjab,chickenpox,0.008771929824561403,0.0,2026-01-07,2026-01-07,under surveillance,2026,1,2,rupnagar,2,0,0.0,,,0.009167303284950343,0.009167303284950343,0.3727144866385373,0.3256925477955521,0,0.0,0.008771929824561405,0.07142857142857142,-0.0003953734603889397,0.07040166745384727,chickenpox,0.0032,0.0,0.00224,0,1,0.08023876018567684,Stable
chhattisgarh,measles,0.015350877192982455,0.0,2026-01-07,2026-01-07,cases of fever with rash were reported from village nawapara sub-district lawan district baloda bazar. district rrt investigated the outbreak. door to door active case search was done. the affected age group was 9 months - 14 years. out of 7 blood samples collected and sent to nirth jabalpur lab 4 samples tested positive for measles igm elisa. community awareness and health education given by the peripheral team on spread of infection isolation of cases hygiene and sanitation.,2026,1,2,baloda bazar,2,0,0.0,,,0.0160427807486631,0.0160427807486631,0.3727144866385373,0.3256925477955521,0,0.0,0.015350877192982457,0.07142857142857142,-0.0006919035556806445,0.0743490358748999,acute diarrheal disease,0.020000000000000004,0.0,0.014000000000000002,0,0,0.08352823386988738,Stable
odisha,chickenpox,0.07675438596491228,0.0,2026-01-07,2026-01-07,under surveillance,2026,1,2,jagatsinghpur,2,0,0.0,,,0.08021390374331551,0.08021390374331551,0.3727144866385373,0.3256925477955521,0,0.0,0.0767543859649123,0.07142857142857142,-0.003459517778403226,0.1111911411380578,hepatitis,0.032,0.0,0.0224,0,0,0.11422998825585229,Stable
kerala,acute gastroenteritis,0.05263157894736842,0.0,2026-01-06,2026-01-07,under surveillance,2026,1,2,wayanad,2,0,0.0,,,0.05500381970970206,0.05500381970970206,0.3727144866385373,0.3256925477955521,0,0.0,0.05263157894736843,0.07142857142857142,-0.0023722407623336453,0.09671745692753148,food poisoning,0.0632,0.0,0.02212,0,0,0.10216858474708035,Stable
gujarat,crimean congo hemorrhagic fever,0.0,0.0,2026-01-07,2026-01-07,under surveillance,2026,1,2,gandhinagar,2,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,typhoid,0.1504,0.0,0.10528,0,0,0.07585279527339614,Stable
odisha,food poisoning,0.05263157894736842,0.0,2026-01-08,2026-01-08,under surveillance,2026,1,2,kendrapara,3,0,0.05333333333333333,,,0.045836516424751714,0.045836516424751714,0.3839662447257384,0.33773042550476806,0,0.0,0.05263157894736843,0.14285714285714285,0.006795062522616704,0.09912503246937467,measles,0.0352,0.0,0.02464,0,0,0.11529044600320924,Stable
kerala,food poisoning,0.07894736842105263,0.0,2026-01-08,2026-01-08,under surveillance,2026,1,2,kottayam,3,0,0.06666666666666668,0.011199999999999998,0.08720930232558138,0.053475935828877004,0.07196333078686021,0.39521800281293956,0.34969247406305976,0,0.0,0.07894736842105264,0.35714285714285715,0.025471432592175623,0.11730691586524354,undifferentiated fever,0.1496,0.0,0.05236,0,0,0.16298360759456682,Stable
himachal pradesh,acute diarrheal disease,0.06140350877192983,0.0,2026-01-08,2026-01-08,cases were reported from village gauna sub- district nadaun district hamirpur. district rrt investigated the outbreak. the affected age group was 17-80 years. medicine and ors packets were given to cases. out of 4 water samples collected and sent to rkgmc hamirpur microbiology lab 2 samples were potable. alternative safe drinking water supply was arranged in the locality. chlorination of water sources was carried out. ors packets zinc and chlorine tablets were distributed to the households. community awareness and health education given by the peripheral team on safe drinking water hygiene and sanitation.,2026,1,2,hamirpur,3,0,0.0,,,0.06417112299465241,0.06417112299465241,0.3727144866385373,0.3256925477955521,0,0.0,0.06140350877192984,0.07142857142857142,-0.002767614222722585,0.10198061482226833,acute diarrheal disease,0.022400000000000003,0.0,0.015680000000000003,0,1,0.10655454965936105,Stable
assam,acute diarrheal disease,0.05263157894736842,0.0,2026-01-08,2026-01-09,under surveillance,2026,1,2,jorhat,4,0,0.0,,,0.05500381970970206,0.05500381970970206,0.3727144866385373,0.3256925477955521,0,0.0,0.05263157894736843,0.07142857142857142,-0.0023722407623336453,0.09671745692753148,acute diarrheal disease,0.019200000000000002,0.0,0.01344,0,1,0.10216858474708035,Stable
gujarat,food poisoning,0.02412280701754386,0.0,2026-01-09,2026-01-09,under surveillance,2026,1,2,jamnagar,4,0,0.0,,,0.025210084033613446,0.025210084033613446,0.3727144866385373,0.3256925477955521,0,0.0,0.024122807017543862,0.07142857142857142,-0.0010872770160695877,0.07961219376963674,dengue,0.13440000000000002,0.04,0.10608000000000001,0,0,0.08791419878216807,Stable
jammu and kashmir,acute diarrheal disease,0.3706140350877193,0.0,2026-01-08,2026-01-09,under surveillance,2026,1,2,jammu,4,0,0.0,,,0.387318563789152,0.387318563789152,0.3727144866385373,0.3256925477955521,0,0.0,0.37061403508771934,0.07142857142857142,-0.01670452870143274,0.287506930611742,dengue,0.1544,0.0,0.027020000000000002,0,0,0.2611598128172558,Stable
maharashtra,acute diarrheal disease,0.03070175438596491,0.0,2026-01-07,2026-01-09,under surveillance,2026,1,2,nagpur,4,0,0.12999999999999998,,,0.06073338426279602,0.06073338426279602,0.33755274261603374,0.2887454153773322,0,0.0,0.030701754385964914,0.14285714285714285,-0.030031629876831112,0.0761701357070454,acute diarrheal disease,0.0424,0.0,0.01484,0,1,0.09452853169702033,Stable
tamil nadu,mumps,0.008771929824561403,0.0,2026-01-12,2026-01-12,under surveillance,2026,1,3,pudukkottai,0,0,0.02333333333333333,,,0.012605042016806723,0.012605042016806723,0.36849507735583686,0.32114602238389717,0,0.0,0.008771929824561405,0.14285714285714285,-0.00383311219224532,0.06949236237151628,mumps,0.0088,0.0,0.00308,0,1,0.09004374081763156,Stable
kerala,acute gastroenteritis,0.05701754385964913,0.0,2026-01-09,2026-01-12,under surveillance,2026,1,3,thiruvananthapuram,0,0,0.0,,,0.059587471352177235,0.059587471352177235,0.3727144866385373,0.3256925477955521,0,0.0,0.057017543859649134,0.07142857142857142,-0.002569927492528108,0.0993490358748999,food poisoning,0.1904,0.0,0.04442666666666667,0,0,0.10436156720322069,Stable
maharashtra,acute diarrheal disease,0.039473684210526314,0.0,2026-01-12,2026-01-12,under surveillance,2026,1,3,chandrapur,0,0,0.33999999999999997,,,0.13750954927425516,0.13750954927425516,0.2545710267229255,0.20733492324776578,0,0.0,0.039473684210526314,0.14285714285714285,-0.09803586506372884,0.06515119517586895,acute diarrheal disease,0.096,0.0,0.0336,0,1,0.08263239818338775,Decreasing
assam,measles,0.06359649122807018,0.0,2026-01-12,2026-01-12,under surveillance,2026,1,3,kokrajhar,0,0,0.0,,,0.06646294881588999,0.06646294881588999,0.3727144866385373,0.3256925477955521,0,0.0,0.06359649122807019,0.07142857142857142,-0.0028664575878198095,0.10329640429595255,measles,0.023200000000000002,0.0,0.01624,0,1,0.10765104088743123,Stable
arunachal pradesh,measles,0.006578947368421052,0.0,2026-01-13,2026-01-13,under control,2026,1,3,papum pare,1,0,0.013333333333333332,,,0.008021390374331552,0.008021390374331552,0.37130801687763715,0.32417341370664987,0,0.0,0.006578947368421054,0.14285714285714285,-0.0014424430059104994,0.0687820511623826,acute diarrheal disease,0.020000000000000004,0.04,0.026000000000000002,0,0,0.08955272785411192,Stable
punjab,food poisoning,0.26973684210526316,0.0,2026-01-14,2026-01-14,under control,2026,1,3,ludhiana,2,0,0.0,,,0.28189457601222306,0.28189457601222306,0.3727144866385373,0.3256925477955521,0,0.0,0.2697368421052632,0.07142857142857142,-0.0121577339069599,0.22698061482226833,food poisoning,0.09840000000000002,0.0,0.06888000000000001,0,1,0.2107212163260277,Stable
west bengal,nipah virus,0.0021929824561403508,0.14285714285714285,2026-01-13,2026-01-14,under surveillance,2026,1,3,north,2,0,0.0,,,0.0022918258212375857,0.0022918258212375857,0.3727144866385373,0.3256925477955521,0,0.14833847207947926,0.049185463659147874,0.07142857142857142,-9.884336509723493e-05,0.07585279527339614,acute diarrheal disease,0.1696,0.0,0.11871999999999999,0,0,0.08399815868191744,Stable
west bengal,chickenpox,0.013157894736842103,0.0,2026-01-14,2026-01-14,under control,2026,1,3,jalpaiguri,2,0,0.0,,,0.013750954927425512,0.013750954927425512,0.3727144866385373,0.3256925477955521,0,0.0,0.013157894736842106,0.07142857142857142,-0.0005930601905834096,0.07303324640121568,food poisoning,0.036000000000000004,0.08,0.0246,0,0,0.0824317426418172,Stable
kerala,hepatitis,0.054824561403508776,0.0,2026-01-12,2026-01-14,under surveillance,2026,1,3,palakkad,2,0,0.03666666666666667,0.06399999999999999,0.09883720930232559,0.08861726508785332,0.07929717341482047,0.3924050632911393,0.3468423638659469,0,0.0,0.05482456140350879,0.6428571428571429,-0.03379270368434455,0.10226320961529466,acute gastroenteritis,0.25680000000000003,0.0,0.04494,0,0,0.19320932490351522,Stable
delhi,meningitis,0.0,0.0,2026-01-15,2026-01-15,under surveillance,2026,1,3,south,3,0,0.0,,,0.0,0.0,0.3727144866385373,0.3256925477955521,0,0.0,0.0,0.07142857142857142,0.0,0.06513850955911042,meningitis,0.0,0.0,0.0,0,1,0.07585279527339614,Stable
